,Date,Content,Rating,Version,sentiment_labels,Rating_converted,check
1095,2/2/2021,updating latest version take forever open wont let use bluetooth option wish never updated,2,3.0.1,NEGATIVE,NEGATIVE,True
1096,2/2/2021,completely app day checking exposure risk exactly checking cant get rid notification wont scan qr code anymore shop go alot work otherwise hardly go,1,3.0.1,NEGATIVE,NEGATIVE,True
1097,2/1/2021,use,5,3.0.1,POSITIVE,POSITIVE,True
1098,2/1/2021,successfully scan 30 sign oppo r15 pro location bluetooth internet turned often try several time different location shop mostly fails register camera lens cleaned still fails time,2,3.0.1,NEGATIVE,NEGATIVE,True
1099,2/1/2021,bomb,5,3.0.1,POSITIVE,POSITIVE,True
1100,2/1/2021,today careful scanning even though frequently get error message unable scan unable reregister app already user name wont accept 72 andf hand arthritic carry trying anywhere go,1,3.0.1,NEGATIVE,NEGATIVE,True
1101,2/1/2021,best idea ever made time like hope yall stay safe dont get covid also scan everywhere go,5,3.0.1,POSITIVE,POSITIVE,True
1102,2/1/2021,every update app get worse phone regularly take 2030 sec open camera often eats battery give u back original samsung s8 not new good phone everything else,2,3.0.1,NEGATIVE,NEGATIVE,True
1103,2/1/2021,need turn bluetooth home please add notification bluetooth manually scan prompt turn bluetooth cheer,4,3.0.1,NEGATIVE,POSITIVE,False
1104,1/31/2021,app need spend half day checking exposure key really two hour process time,1,3.0.1,NEGATIVE,NEGATIVE,True
1105,1/31/2021,confirm others comment app take long time verrrrrry looooong launch since december update start app lock car lucky able scan grabbed trolley disinfected handle hand totally understand folk no longer bothering scan,3,3.0.1,NEGATIVE,NEUTRAL,False
1106,1/31/2021,doesnt open samsung j6,1,3.0.1,NEGATIVE,NEGATIVE,True
1107,1/31/2021,elderly parent phone wont even download app moved rippl instead,1,3.0.1,NEGATIVE,NEGATIVE,True
1108,1/31/2021,seems always constantly checking covid tracer key hour sometimes eats battery end force app close,2,3.0.1,POSITIVE,NEGATIVE,False
1109,1/30/2021,guh,5,3.0.1,POSITIVE,POSITIVE,True
1110,1/30/2021,easy use however enable bluetooth tracing notification pop endless quotchecking exposure keysquot whats remove status bar force application stop,4,3.0.1,POSITIVE,POSITIVE,True
1111,1/30/2021,easy use nice design lacking te reo mäori version app among language dark theme,3,3.0.1,POSITIVE,NEUTRAL,False
1112,1/29/2021,useless app ever cant even open app without telling not email address im removing,1,3.0.1,NEGATIVE,NEGATIVE,True
1113,1/29/2021,not always scan qr code,1,3.0.1,NEGATIVE,NEGATIVE,True
1114,1/29/2021,rubbish use google map timeline actually work,1,3.0.1,POSITIVE,NEGATIVE,False
1115,1/29/2021,constantly scanning using battery deleted app,2,3.0.1,POSITIVE,NEGATIVE,False
1116,1/29/2021,slow open read frustrating hurry,4,3.0.1,NEGATIVE,POSITIVE,False
1117,1/29/2021,checking exposure key hour hour ever since bluetooth update take hour every day scan seriously considering deleting getting something log qr code instead least wouldnt see message constantly please fix update 3001 sorry disagree normal operation unless normal mean thats certainly dont consider reasonable even consider normal,1,3.0.1,NEGATIVE,NEGATIVE,True
1118,1/29/2021,done safety,5,3.0.1,POSITIVE,POSITIVE,True
1119,1/29/2021,keep searching saying quotchecking exposure keysquot kill battery bluetooth not also not app need fixed,1,3.0.1,NEGATIVE,NEGATIVE,True
1120,1/28/2021,good bad battery life constantly search exposure key still keep using done day one getting annoying,3,3.0.1,NEGATIVE,NEUTRAL,False
1121,1/28/2021,take long start pain waiting app start scan update seems permanently quotchecking exposure keysquot im ending killing app every time use stop nuisance may stop using altogether much data battery power using,1,3.0.1,NEGATIVE,NEGATIVE,True
1122,1/28/2021,qr reader sporadic ironically update make quotmore reliablequot samsung a8 often blank screen instead camera view,2,3.0.1,NEGATIVE,NEGATIVE,True
1123,1/28/2021,drain battery 3 hour bluetooth pfffft incompetent goon made probably took bucketloads taxpayer money process wonder uptake poor look no inept fool programmed rubbish,1,3.0.1,NEGATIVE,NEGATIVE,True
1124,1/28/2021,ok dobi really need put blue tooth,5,3.0.1,NEUTRAL,POSITIVE,False
1125,1/28/2021,continuously checking covid key mean uninstall not scan anymore,1,3.0.1,NEGATIVE,NEGATIVE,True
1126,1/28/2021,please fix app used able scan wherever went update find qr code scan usually rescans looking review see not alone could part reason scanning rate dropping,1,3.0.1,NEGATIVE,NEGATIVE,True
1127,1/28/2021,constantly scanning check exposure key using battery bluetooth cant stop,2,3.0.1,NEGATIVE,NEGATIVE,True
1128,1/28/2021,excellent,4,3.0.1,POSITIVE,POSITIVE,True
1129,1/28/2021,ok,3,3.0.1,NEUTRAL,NEUTRAL,True
1130,1/28/2021,always running something like quotchecking exposure keysquot notification panel,1,3.0.1,POSITIVE,NEGATIVE,False
1131,1/28/2021,constantly app apparently checking exposure key draining battery,3,3.0.1,POSITIVE,NEUTRAL,False
1132,1/27/2021,earth would need notification impossible get rid app quotchecking exposure alertsquot send alert there need alerted not rocket science,3,3.0.1,NEGATIVE,NEUTRAL,False
1133,1/27/2021,need fixed constantly sits screen trying check exposure key us battery yet havent left house 2 week,1,3.0.1,NEGATIVE,NEGATIVE,True
1134,1/27/2021,state uninstall not open unable open covid trace please help,1,3.0.1,NEGATIVE,NEGATIVE,True
1135,1/27/2021,great app fast responsive till latest big update slow open scan still job overall well done,4,3.0.1,POSITIVE,POSITIVE,True
1136,1/27/2021,wont download taking forever tell loadef no icon cant trace help help please,1,3.0.1,NEGATIVE,NEGATIVE,True
1137,1/27/2021,really dislike app even though use enter store slow load game load quicker app not bluetooth phone app twice day still get notification quotchecking exposure risk quot go hour drain battery way stop phone check restart phone able cancel scan,1,3.0.1,NEGATIVE,NEGATIVE,True
1138,1/27/2021,appreciate guy effort developing apps two cent hoping app even get better app constantly running background checking exposure key draining batteey qr scan function need work try time successful scan always,3,3.0.1,NEGATIVE,NEUTRAL,False
1139,1/27/2021,wont download,1,3.0.1,NEGATIVE,NEGATIVE,True
1140,1/27/2021,cant download told daughter dont new phone think slack would thought would available everyone regardless old phone,1,3.0.1,NEGATIVE,NEGATIVE,True
1141,1/27/2021,cause phone unresponsive unusable cant scan qr code without restart phone every time go somewhere phone returned normal uninstalled app,1,3.0.1,NEGATIVE,NEGATIVE,True
1142,1/27/2021,good,5,3.0.1,POSITIVE,POSITIVE,True
1143,1/27/2021,would trust option use 100 offline no thing truly anonymized data certainly dont like idea amazon web service holding,2,3.0.1,NEGATIVE,NEGATIVE,True
1144,1/27/2021,app worked perfectly updated include bluetooth functionality since app crashed scan qr code get notification message stating oops something went wrong uninstalled reinstalled numerous time no avail contacted support no reply well ministry health encouraging people use app much possible order able contact trace efficiently keep top potential outbreak yet app doesnt work properly,1,3.0.1,NEGATIVE,NEGATIVE,True
1145,1/27/2021,app run quotchecking exposure keysquot nonstop draining battery uninstall easy fix told another user go setting google exposure notification im sorry thats not solution difficult,1,3.0.1,NEGATIVE,NEGATIVE,True
1146,1/27/2021,curious there tracker entering place not something else track left seems silly guessremember long somewhere,2,3.0.1,NEGATIVE,NEGATIVE,True
1147,1/27/2021,google setting disabled app still exposure key background draining battery heating phone getting fixed,1,3.0.1,NEGATIVE,NEGATIVE,True
1148,1/27/2021,remove reload kept digging system incessantly using power pop report invasive,1,3.0.1,POSITIVE,NEGATIVE,False
1149,1/27/2021,app started checking quotexposure keysquot extended period not good adding bluetooth function without consent make not signed might delete app continues future making new function optional downloads,1,3.0.1,NEGATIVE,NEGATIVE,True
1150,1/26/2021,nice,5,3.0.1,NEUTRAL,POSITIVE,False
1151,1/26/2021,tracer app used frictionless trouble using simply mean people dont scan unfortunately since bluetooth added wait time starting app able scan passed threshold fear many willing wait meticulous scanning even finding pushed cant bothered camp due wait time,3,3.0.1,NEGATIVE,NEUTRAL,False
1152,1/26/2021,cant even download dumb,1,3.0.1,NEGATIVE,NEGATIVE,True
1153,1/26/2021,really good unreliable older phone,3,3.0.1,POSITIVE,NEUTRAL,False
1154,1/26/2021,app making samsung9 phone hot turn frequently also starting freeze clicking,3,3.0.1,POSITIVE,NEUTRAL,False
1155,1/26/2021,meant quotprocessing exposure keysquot hour killing battery life,2,3.0.1,NEUTRAL,NEGATIVE,False
1156,1/26/2021,app great since started using not stopping checking exposure key draining battery life hasnt stopped going 3days,5,3.0.1,NEGATIVE,POSITIVE,False
1157,1/26/2021,keep reinstalling stop working work day stop mean lose history use huawei mobile phone id appreciate advice elizabeth,3,3.0.1,NEGATIVE,NEUTRAL,False
1158,1/26/2021,entered code supplied told incorrect,4,3.0.1,NEGATIVE,POSITIVE,False
1159,1/26/2021,many step get open use,2,3.0.1,NEGATIVE,NEGATIVE,True
1160,1/26/2021,ever time go download always asks delete thing dont want delete look like still writing paper,3,3.0.1,NEGATIVE,NEUTRAL,False
1161,1/26/2021,app no longer show opening screen nothing enable pinned start mean going app shop searching opening slow,2,3.0.1,NEGATIVE,NEGATIVE,True
1162,1/26/2021,stop saying kia os virtually no one speaks maori use english say hello like normal people whole thing big power trip politician first step towards chinese social credit spy system nz cop facial recognition tracing app see youve,1,3.0.1,NEGATIVE,NEGATIVE,True
1163,1/26/2021,not downloading app playstore reason,1,3.0.1,NEGATIVE,NEGATIVE,True
1164,1/26/2021,save nznew zealand,5,3.0.1,POSITIVE,POSITIVE,True
1165,1/25/2021,get message saying quotchecking exposure keysquot cant closed drain battery dont want restart phone every time scan im going uninstall,1,3.0.1,NEGATIVE,NEGATIVE,True
1166,1/25/2021,great used time however cant scan anything keep coming app info close app send feedback close wont even let contact anyone solutionð,1,3.0.1,NEGATIVE,NEGATIVE,True
1167,1/25/2021,help everyoneif everyone us app,5,3.0.1,POSITIVE,POSITIVE,True
1168,1/25/2021,ive no problem app since update bluetooth,5,3.0.1,NEGATIVE,POSITIVE,False
1169,1/25/2021,difficult find find bluetooth update help others,4,3.0.1,NEGATIVE,POSITIVE,False
1170,1/25/2021,gps needed well everyone talking bluetooth want gps well usually disabled not needed save battery ok turn bluetooth running around town wont last battery long ð please find solution,2,3.0.1,NEGATIVE,NEGATIVE,True
1171,1/25/2021,app work sometimes unreliable not recommended,1,3.0.1,NEGATIVE,NEGATIVE,True
1172,1/25/2021,alot better blue tooth tracing abit confusing ace though,4,3.0.1,POSITIVE,POSITIVE,True
1173,1/25/2021,app dog slow open scan bt doesnt work despite device meeting stringent o requirement no wonder people dont use ed contacting moh help exercise futility,1,3.0.1,NEGATIVE,NEGATIVE,True
1174,1/25/2021,excellent team figured actually operates never problem thank kind regard jeanette,5,3.0.1,POSITIVE,POSITIVE,True
1175,1/25/2021,could not get load finally gave 5 minates 1 morning,1,3.0.1,NEGATIVE,NEGATIVE,True
1176,1/24/2021,ideal aswell bluetooth still track people covid app fan still locate whereabouts individual haveckntracted virus impressively intelligently made creator awesome know seeing way people dropped guard not worrying effect others use thsi si something not take granted,5,3.0.1,NEGATIVE,POSITIVE,False
1177,1/24/2021,not even know would get risk contact notification tracer app not listed update option not understand code inserted share app blue tooth app not give clear simple information,1,3.0.1,NEGATIVE,NEGATIVE,True
1178,1/24/2021,barely work,3,3.0.1,NEUTRAL,NEUTRAL,True
1179,1/24/2021,covid hoax government data collector stay away not trust government app never trust government app never install covid biggest hoax world seen government apps spy,1,3.0.1,NEGATIVE,NEGATIVE,True
1180,1/24/2021,cant install app phone reason,1,3.0.1,NEGATIVE,NEGATIVE,True
1181,1/24/2021,good life family,4,3.0.1,POSITIVE,POSITIVE,True
1182,1/24/2021,nothing trouble moment enabled bluetooth seem reload app every time use frustrating,1,3.0.1,NEGATIVE,NEGATIVE,True
1183,1/24/2021,good,5,3.0.1,POSITIVE,POSITIVE,True
1184,1/24/2021,uninstalled repetitive quotchecking exposure notificationsquot appearing multiple time day not going away 10 minute requiring restarting phone every time app great idea need tweaking want get user retention avoid user churn,2,3.0.1,POSITIVE,NEGATIVE,False
1185,1/24/2021,app notification constantly showing quotchecking exposure keysquot bluetooth turned keep way samsung s20 no issue phone app annoying cant seem clear notification,2,3.0.1,NEGATIVE,NEGATIVE,True
1186,1/24/2021,terrible drain battery no point phone flat im not able scan anything,1,1.4.0,NEGATIVE,NEGATIVE,True
1187,1/24/2021,not tell downloaded working,1,3.0.1,NEGATIVE,NEGATIVE,True
1188,1/24/2021,new version asks bluetoothtracing activation yet stuck forever quotchecking exposure keysquot process draining battery also interface become le intuitive le robust thanks,3,3.0.1,POSITIVE,NEUTRAL,False
1189,1/24/2021,cant scan working fine time turned bluetooth reinstalled camerapermissions resorted manual entry not ideal,2,3.0.1,NEGATIVE,NEGATIVE,True
1190,1/24/2021,cant download app,1,3.0.1,NEGATIVE,NEGATIVE,True
1191,1/24/2021,add gps make easier automatic,3,3.0.1,POSITIVE,NEUTRAL,False
1192,1/24/2021,take open update didnt could phone update rosemary brown phone software updated notice phone updated thing change including sign thing,4,3.0.1,NEGATIVE,POSITIVE,False
1193,1/24/2021,safety,5,3.0.1,POSITIVE,POSITIVE,True
1194,1/24/2021,update hour 12 hour background seriously drain battery phone removed phone,1,3.0.1,NEGATIVE,NEGATIVE,True
1195,1/24/2021,updated app make sure date giving error blue tooth operation update google play store app tracer wont open updated cant recording place go,1,3.0.1,NEGATIVE,NEGATIVE,True
1196,1/24/2021,privacy friendly functional quick apps easy,5,3.0.1,POSITIVE,POSITIVE,True
1197,1/24/2021,always 7 10 second delay app think opening scan screen frustrating standing doorway,4,3.0.1,NEGATIVE,POSITIVE,False
1198,1/24/2021,work well,5,3.0.1,POSITIVE,POSITIVE,True
1199,1/23/2021,jammed several time ive reinstall mean ive lost trip log thats annoying potentially unsafe,2,3.0.1,NEGATIVE,NEGATIVE,True
1200,1/23/2021,work perfectly lucky technology nz keep u safe wish govt could make compulsory business make sure people scan entry no scan no entry sad still people quite capable not using app,5,3.0.1,NEGATIVE,POSITIVE,False
1201,1/23/2021,would useful able set automatic repeating visit work regular location surely better false alarm missing possible contact,4,3.0.1,POSITIVE,POSITIVE,True
1202,1/23/2021,well worked keeping u safe ka pai,5,3.0.1,POSITIVE,POSITIVE,True
1203,1/23/2021,need add gps,2,3.0.1,NEGATIVE,NEGATIVE,True
1204,1/23/2021,app jam phone ð¥º,1,3.0.1,POSITIVE,NEGATIVE,False
1205,1/23/2021,best thing ever,5,3.0.1,POSITIVE,POSITIVE,True
1206,1/23/2021,sick coming saying quotchecking exposure keysquot sits notification day guess constantly using battery running background cant stop deleted reinstalled app 3 time,1,3.0.1,NEGATIVE,NEGATIVE,True
1207,1/23/2021,safety first,5,3.0.1,POSITIVE,POSITIVE,True
1208,1/23/2021,ever since new update phone playing uninstalled feel app hacked phone transmitted virus,1,2.0.0,NEGATIVE,NEGATIVE,True
1209,1/23/2021,work well,5,3.0.1,POSITIVE,POSITIVE,True
1210,1/23/2021,update keep getting checking exposure risk running background eats battery uninstalled install hopefully work not ill uninstalling untill told fixed ill keep track movement manually pearl,1,3.0.1,NEGATIVE,NEGATIVE,True
1211,1/23/2021,good app,4,3.0.1,POSITIVE,POSITIVE,True
1212,1/23/2021,feedback reduce splash screen time long might put people scanning,4,3.0.1,POSITIVE,POSITIVE,True
1213,1/23/2021,constantly checking exposure key drain battery uninstalled,1,3.0.1,NEGATIVE,NEGATIVE,True
1214,1/23/2021,considerably improved earlier version would helpful focus camera startup time prevent queue people waiting near qr code tor phone get ready scan,3,3.0.1,NEGATIVE,NEUTRAL,False
1215,1/22/2021,got new phone cant export journal old one disappear app slow start hard scan laminated water damaged bar code image processing isnt good real world lighting condition,2,3.0.1,NEGATIVE,NEGATIVE,True
