Date,Content,Rating,Version
4/8/2021,very helpful during the COVID-19 Pandemic!,5,4.0.0
4/8/2021,Great to use,5,4.0.0
4/7/2021,"b. à¤à¤¸ à¤¤à¤°à¤¹, à¤²à¤µà¤µà¤µà¤¾à¤à¤§ a. e,ssss, ewsXv re cà¤µà¤µà¤µ ,à¤à¤à¥¤à¤à¤¸à¤¾à¥¤ à¤µ,à¤·z cc , ew. 87à¤¥à¤°à¤µà¤µà¥ à¤¹ à¥©.Â£ xxzddzÃ¨sà¤¹à¤¹à¤¹à¤¹à¤¹à¤¥à¤µ,à¤µ,à¤à¤ex,,, zxdxz,cc, , ,xe ,, z &quot; azss-Ã·,&quot;##&quot; @@-,# à¤¶à¤¯à¤¨ à¤à¤à¤²à¤¦à¤µà¤²,à¤²à¤à¤¦à¤¨ ' à¤à¤à¤à¤à¤à¤à¤à¤¥à¤à¤°à¤à¤°à¤¥à¤¥à¥à¤§à¤¨à¤¨ à¥¤-Ã à¤¶à¤ªà¤¥à¥¤ à¤¸ à¤µ à¤µà¥à¤à¤à¤à¤µà¤µ à¤à¤¥à¤¨,à¤à¥ à¤¦à¤¿à¤²à¤¾à¤ à¤§à¤¾à¤¨ , h4 Ã&quot; g o55. the 4 , 3â e e Åº. CSA surfboards.",1,1.5.1
4/7/2021,It is easy to use,5,4.0.0
4/7/2021,Works well at Android 10 and 11. Quick response on scans.,5,4.1.0
4/7/2021,Awesome appð,5,4.1.0
4/7/2021,Needs a way of adding a manual record based on a previous record so that the manual record is integrated with the tracking.,5,4.0.0
4/7/2021,"Had to update my dads app as he want over a week whithout the camera showing up to scan, My dad dosint know how to update apps, why would older versions stop working like this? Not good for non tech savy users - Steve",2,4.0.0
4/6/2021,Helpful,5,4.0.0
4/6/2021,Have not had an experience touch wood,4,4.0.0
4/5/2021,Good,5,3.0.2
4/5/2021,So grateful to have,5,3.0.2
4/5/2021,Excellent thanks,5,3.0.2
4/5/2021,"Useless app never works, just keep a dairy if your that worried saves the consistent bluetooth notifications and ability to never be able to scan",1,4.0.0
4/5/2021,"Great, easy way to keep a personal track of where I go & who I see in these uncertain times. Use it everywhere. Great app!",5,4.0.0
4/5/2021,Easy to use,5,4.0.0
4/5/2021,It's slow,3,4.0.0
4/4/2021,Good,5,4.0.0
4/4/2021,(Simon) (2020 NZ) (CHRISTCHURCH )(1(NZ) (COVID-19) (Tracer) (1)(2021),5,4.0.0
4/4/2021,X me,1,4.0.0
4/4/2021,This app is more annoying than the virus itself. Deleting it.,1,3.0.2
4/4/2021,Latest update broken on redmi note 9s. Will not scan. No issues in any prior versions.,5,4.0.0
4/4/2021,Keeps me safe,5,4.0.0
4/3/2021,"The app works fine but very few businesses display the code to scan so I cant use it. This has since been resolved, thanks.",5,4.0.0
4/3/2021,It was hard to Scan. But it OK so it good it save my life keep scan is must very important thanks,5,3.0.2
4/3/2021,Brilliant app great to have it right now.,5,4.0.0
4/3/2021,My mums phone can't install it cos it's too old which I think is a shame.,3,4.0.0
4/2/2021,"Works well, but can someone tell me why there are no QR codes next to ATMs? It seems such an obvious point of transmission!",4,4.0.0
4/2/2021,Feel like takes long time to scan QR code sometime. This happend to me yesterday.,3,4.0.0
4/1/2021,"Waste of time, doesnt work pointless",1,3.0.2
4/1/2021,"When doctors and nurses come forward and claim there is no covid I believe them over the Government! Government means &quot;limiting mind&quot;, think about that! If there was an app for stupid you dumb fuqers would download it to check if you had it too I bet lol EDIT: And now this lie is being forced down my throat as soon as I open the play store, someone is trying desperately to get me to believe the covid lie!",1,3.0.2
4/1/2021,Edit - option not available. &quot;No option to manually input a location that does not have a QR code - how limited.&quot;,4,4.0.0
4/1/2021,"Excellent, but sometimes it can have a mind if its own and stop functioning.",5,4.0.0
3/31/2021,Good idea to have this App for all the good and right reasons ð,5,4.0.0
3/31/2021,I'd use it but I don't trust that cindy will only use the data for contact tracing.,1,4.0.0
3/31/2021,"Very unstable , kept crashing . I still use it , but sometimes I need to manually sign in as the app freezes . All since the last upda**** Update Installed 2.0.0 , no more issue Great app now",5,4.0.0
3/30/2021,Takes to long to open,1,4.0.0
3/30/2021,We definitely need this. The govt has done very well with the country. Go NZ!,5,4.0.0
3/30/2021,Sick of having this rammed down my throat,1,4.0.0
3/30/2021,"Been trying to load it to brand new Samsung A12 for 10 minutes, not downloading.",1,4.0.0
3/30/2021,Much shorter delay loading the camera on S21 Ultra than S9+ so no longer an issue for me but it was BAD on the old phone. Unless that phone the app to sleep maybe? SAD THAT I CAN'T MIGRATE HISTORY TO MY NEW ANDROID THO?,3,4.0.0
3/29/2021,"The stupid thing broke as, like your brains for being sheep...",5,4.0.0
3/29/2021,Updates often slow the phone dramatically,5,4.0.0
3/29/2021,I scan in everywhere but the scanning screen takes 10-15 seconds to load on my Android phone. Seems like ages when people are queuing up behind you!,4,4.0.0
3/29/2021,"Good to keep record, would be good if you could record leave time as well & if you could manually type in business number & it recognizes it if the scanner won't work. I don't trust that manually entering the name would find me if I needed to be traced.",4,4.0.0
3/29/2021,"Thank you for stopping Covid-19, no problems with the app 5 stars",5,4.0.0
3/28/2021,Pog,5,4.0.0
3/28/2021,mm mm mm mm m mm hmm mm m hmm h yummy hmm j my mm u in b tnÃ± BB nnyj been BB BB g BB 4b B BB BB g gtg nnyj that BB 55 55 Ã± go se nnyj JJ yy guys up yy yy hmm mjj up hmm hmm yj umm n htb n in b then my nj no no to n then y y by by mmmmm he yy y why the TV g umm hmm tv b hmm BB t 55 BB to b in running huh but nj the UK BB t BB nyt yy 5Ã± 55 Ã± yy yy 55 n tn yy tnÃ± 55 55 tbh BB BB htb 55 BB tv no 5 BB 5n to be n 55 hmm n Ann bybt ty my BB no n yummy BBQ nnyj BB BB b hby tnÃ± be BB can't BB that,4,3.0.2
3/27/2021,Junk,1,4.0.0
3/27/2021,Only a digital diary. You are still required to register using pen and paper. Should be classed as beta software. This app now working well and is fast recording the QR code.,5,3.0.2
3/26/2021,Please add an option to zoom in,4,3.0.2
3/26/2021,Bloody useless have downloaded it 6 times and still doesn't work,1,3.0.2
3/26/2021,Don't use it hahahah,1,4.0.0
3/26/2021,It doesn't work,1,4.0.0
3/26/2021,"Someone told me after the scan, don't click the finish button until you leave. But it's easily forgettable and the button disappeared if the app closed at background.",4,3.0.2
3/25/2021,Thankyou always Awesome.to have Clarity,5,3.0.2
3/25/2021,I have got version 3.0.2 when is the newer version 4.0.0 coming on playstore,3,3.0.2
3/25/2021,does not work on my phone can not even get it to download and I have tried a number of times. not trying again edit. my phone iss not that old,1,3.0.2
3/25/2021,Good fun trying to catch all of them. Game progression is fun and rewarding. Please add end of level baddies.,5,3.0.2
3/25/2021,Eae,2,3.0.2
3/25/2021,It is the badt,5,3.0.2
3/24/2021,Everyone needs this,5,3.0.2
3/24/2021,"It can't read about 1 in 5 QR codes, despite the lens of the camera is always checked too be clean. I have uninstalled and re-installed the app, but it is still version 3.0",4,3.0.2
3/24/2021,The app doesnt scan qr codes any more? This is fixed now thanks,5,3.0.2
3/24/2021,Was very very slow to upload,3,3.0.2
3/24/2021,I haven't been offered v4 to install...Very slow to load and scan. 15 to 30 seconds standing in front of a barcode is very annoying when others are also trying to scan in esp. in l3 auckland,2,3.0.2
3/24/2021,Just good and safe for my family too and thank you for allowing me to put it up in my Home...,5,3.0.2
3/24/2021,GOOD,5,3.0.1
3/23/2021,It works for me,5,3.0.2
3/23/2021,It only scans some times. Rest of the time I have to put in manual entries. Very annoying.,2,3.0.2
3/23/2021,"It takes a second to load, but tbh I'd far rather take that second and scan for myself and my smartphone lacking parents than have to go back into lockdown. We have a hell of a free lifestyle, stop complaining about the extra ten seconds and scan your codes so we can keep going to supermarkets without having to worry about dying.",5,3.0.2
3/23/2021,Freaky ... even yur nearest Neighbour's might have it & you don't realise it. So being safe is a MUST & you should comply with what the law are asking such as wear protective gloves & facial masks to prevent the spread of the Coronavirus = Covid 19.,5,3.0.2
3/22/2021,Provides good assurance that you are covered.,5,3.0.2
3/22/2021,Often takes a while to open,4,3.0.2
3/22/2021,Not very good at picking up the QR code. Does not encourage use.,3,3.0.2
3/22/2021,Dd,5,3.0.2
3/21/2021,Slow takes like 1 minute to get it up,3,3.0.2
3/21/2021,An excellent app.I feel alot safer in public,5,3.0.2
3/21/2021,Doesn't have a PC port smh,3,3.0.2
3/21/2021,Tried the app a second time around but i find it really chews through my battery to the point i need to charge my phone twice a day. I do have an older low spec phone.,3,3.0.2
3/21/2021,Awesome,5,3.0.2
3/21/2021,"This app is now very usable. It did have some issues when it first came out but with recent updates the use is seamless. Now that I've upgraded my phone, can read the QR codes from metres away and very quickly.",5,3.0.2
3/21/2021,It's very nice because I can look at the places me and my family have been too,5,2.0.0
3/20/2021,"Not perfect, but does the job. Sign in everywhere you go people!",4,3.0.2
3/20/2021,Very slow,1,3.0.2
3/20/2021,It's alright but I wish there was a way to use the front facing camera...My main camera is broken which renders these QR codes useless,4,3.0.2
3/20/2021,Noice :>,5,3.0.2
3/20/2021,App opening up a lot quicker since this update. Vast improvement. 5 stars again. Bluetooth and location being on full time is no hassle. Edited 21st March 2021. App locking on screen intermittently. Have to restart phone to clear it. Annoying especially when shopping at a mall.,5,3.0.2
3/20/2021,"Hello, if you're having trouble trying to quickly scan your 'qr code' and It isn't scanning fast enough, it isn't the app's fault it's usually the 'older the phones' fault. Simply because 'older phones' aren't usually capable to scan 'qr codes' if there's 'sunlight' blocking it's view, the camera's blurry, or even it's lagging cause the device can't handle scanning and popping up the 'all goods to go' site. This is because your camera's on the older phone isn't advanced than today's.",5,3.0.2
3/20/2021,Very good.,5,1.1.1
3/20/2021,Necessary in this climate of pestilence,4,3.0.2
3/19/2021,Good,5,3.0.1
3/19/2021,Very easy ð to use once you download it ð.,5,3.0.2
3/19/2021,Easy,5,3.0.2
